"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U1";"SOIC-16_300mil";1;"DS3231";;;
2;"";"OLIMEX_LOGO_SMALL_TB";1;"";;;
3;"Ref*,Ref*";"Fiducial1x3_transp";2;"Val**";;;
4;"BAT_CON1";"CR2032H_PTH";1;"CR2032";;;
5;"CON2";"HN2x2";1;"CON4";;;
6;"CON1";"UEXTF";1;"BH10S";;;
7;"C1";"C_0603_5MIL_DWS";1;"100nF";;;
8;"R1,R2,R3,R4";"R_0603_5MIL_DWS";4;"10K";;;
